,family,age,speaker,perplexity,entropy,corpus
0,Providence_Lily,18.6,Adult,7.568830549842635,2.0240385706861046,Providence
1,Providence_Lily,18.6,Target_Child,11.640978098458795,2.4545314678502628,Providence
2,Providence_Lily,19.633333333333333,Adult,7.447023417027974,2.0078144112150342,Providence
3,Providence_Lily,19.633333333333333,Target_Child,8.267251082132285,2.1123020574232516,Providence
4,Providence_Lily,20.1,Adult,7.11559607111856,1.9622890047184176,Providence
5,Providence_Lily,20.1,Target_Child,4.9279472884578865,1.5949225298383563,Providence
6,Providence_Lily,20.466666666666665,Adult,7.136924101964865,1.9652818854872203,Providence
7,Providence_Lily,20.466666666666665,Target_Child,5.458508554957906,1.6971755940096358,Providence
8,Providence_Lily,20.9,Adult,6.800578811377659,1.9170077278798612,Providence
9,Providence_Lily,20.9,Target_Child,8.49551294893843,2.1395381357539716,Providence
10,Providence_Lily,21.4,Adult,6.861942780310083,1.9259906057699092,Providence
11,Providence_Lily,21.4,Target_Child,9.84181432024115,2.286640076206193,Providence
12,Providence_Lily,21.833333333333332,Adult,6.574299075425035,1.8831679678830713,Providence
13,Providence_Lily,21.833333333333332,Target_Child,7.349940206373342,1.994692178004354,Providence
14,Providence_Lily,22.3,Adult,6.814475278047393,1.919049067033431,Providence
15,Providence_Lily,22.3,Target_Child,10.148207935697233,2.3172971318402014,Providence
16,Providence_Lily,22.733333333333334,Adult,6.884914798303556,1.9293327571299816,Providence
17,Providence_Lily,22.733333333333334,Target_Child,8.40448919221066,2.1287659907378003,Providence
18,Providence_Lily,23.233333333333334,Adult,8.182015396133101,2.101938501213222,Providence
19,Providence_Lily,23.233333333333334,Target_Child,7.075554028233107,1.9566457483408706,Providence
20,Providence_Lily,23.866666666666667,Adult,6.84874447147965,1.924065346639595,Providence
21,Providence_Lily,23.866666666666667,Target_Child,8.069110021493115,2.088043193857452,Providence
22,Providence_Lily,24.133333333333333,Adult,6.19064413839977,1.8230391424133399,Providence
23,Providence_Lily,24.133333333333333,Target_Child,9.809629326684544,2.2833644876120704,Providence
24,Providence_Lily,24.366666666666667,Adult,6.793321913809845,1.9159400581353376,Providence
25,Providence_Lily,24.366666666666667,Target_Child,6.850540824276278,1.924327601606645,Providence
26,Providence_Lily,24.766666666666666,Adult,7.978439297053616,2.076742815523755,Providence
27,Providence_Lily,24.766666666666666,Target_Child,8.096042102307589,2.09137531291543,Providence
28,Providence_Lily,25.033333333333335,Adult,6.688894745615976,1.900448650568601,Providence
29,Providence_Lily,25.033333333333335,Target_Child,6.447281689856375,1.863658598542318,Providence
30,Providence_Lily,25.266666666666666,Adult,6.866141217630073,1.9266022624951324,Providence
31,Providence_Lily,25.266666666666666,Target_Child,6.869110563054393,1.9270346310483983,Providence
32,Providence_Lily,25.5,Adult,7.168677467988394,1.9697211840397753,Providence
33,Providence_Lily,25.5,Target_Child,7.60694410318949,2.029061527912643,Providence
34,Providence_Lily,25.766666666666666,Adult,6.191141523612189,1.823119483848132,Providence
35,Providence_Lily,25.766666666666666,Target_Child,7.7855648829797905,2.052271363087722,Providence
36,Providence_Lily,26.033333333333335,Adult,6.272666636459516,1.836201565100785,Providence
37,Providence_Lily,26.033333333333335,Target_Child,8.031599136603106,2.0833836534124672,Providence
38,Providence_Lily,26.5,Adult,6.627191108397685,1.8911810505351168,Providence
39,Providence_Lily,26.5,Target_Child,6.988644633521603,1.9442866366607838,Providence
40,Providence_Lily,26.9,Adult,6.6474443645304335,1.894232474717605,Providence
41,Providence_Lily,26.9,Target_Child,6.91870374747886,1.9342284323545582,Providence
42,Providence_Lily,27.166666666666668,Adult,6.658518114617529,1.8958969544816346,Providence
43,Providence_Lily,27.166666666666668,Target_Child,7.667717964423317,2.0370190436545035,Providence
44,Providence_Lily,27.566666666666666,Adult,6.789891463538081,1.9154349566914601,Providence
45,Providence_Lily,27.566666666666666,Target_Child,6.1184027980738085,1.8113010817559496,Providence
46,Providence_Lily,28.066666666666666,Adult,6.453872953455832,1.8646804085050976,Providence
47,Providence_Lily,28.066666666666666,Target_Child,6.780906781715384,1.9141108366252626,Providence
48,Providence_Lily,28.3,Adult,7.252813960543827,1.9813895260514574,Providence
49,Providence_Lily,28.3,Target_Child,6.680895450926178,1.8992520281045646,Providence
50,Providence_Lily,28.533333333333335,Adult,6.370610338187348,1.8516952794662698,Providence
51,Providence_Lily,28.533333333333335,Target_Child,6.745095114685885,1.9088155910704325,Providence
52,Providence_Lily,28.933333333333334,Adult,6.590461902847032,1.885623437537187,Providence
53,Providence_Lily,28.933333333333334,Target_Child,7.010458941215102,1.947403168406332,Providence
54,Providence_Lily,29.2,Adult,5.4918798788036085,1.7032706156351387,Providence
55,Providence_Lily,29.2,Target_Child,6.2590312644292005,1.8340254230457944,Providence
56,Providence_Lily,29.6,Adult,6.4653840034087375,1.8664624077388727,Providence
57,Providence_Lily,29.6,Target_Child,6.835587477171859,1.9221424177876305,Providence
58,Providence_Lily,29.866666666666667,Adult,6.608816755942679,1.8884046296616066,Providence
59,Providence_Lily,29.866666666666667,Target_Child,8.287864263494539,2.1147923079089006,Providence
60,Providence_Lily,30.133333333333333,Adult,7.135398480888417,1.965068098127328,Providence
61,Providence_Lily,30.133333333333333,Target_Child,6.651634960866634,1.894862683226384,Providence
62,Providence_Lily,30.4,Adult,6.4797453831665175,1.8686812168709876,Providence
63,Providence_Lily,30.4,Target_Child,6.9812089675332745,1.9432221062937716,Providence
64,Providence_Lily,30.6,Adult,7.211331427414339,1.9756535982450016,Providence
